Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDJ52,2573.0,OUT046
DRG01,1352.0,OUT017
FDP52,3756.0,OUT013
FDU58,3108.0,OUT017
FDL02,1648.0,OUT045
FDG28,3960.0,OUT013
FDA19,2190.0,OUT035
FDW46,2590.0,OUT027
NCD43,1746.0,OUT049
DRG39,914.0,OUT013
NCF55,696.0,OUT049
FDJ07,1909.0,OUT046
FDE08,2389.0,OUT046
FDP56,-1076.0,OUT019
FDT45,798.0,OUT045
FDF17,2850.0,OUT018
FDX44,1425.0,OUT046
FDM28,4310.0,OUT027
FDI36,3298.0,OUT049
FDS07,1760.0,OUT045
FDD36,1802.0,OUT045
FDW11,1001.0,OUT046
FDN40,2570.0,OUT049
NCQ18,1638.0,OUT049
NCQ54,2720.0,OUT017
NCS42,1356.0,OUT045
DRH39,-674.0,OUT010
FDC09,3182.0,OUT027
FDT08,484.0,OUT010
FDC08,3732.0,OUT035
FDT20,724.0,OUT017
FDS35,1170.0,OUT035
FDX58,2652.0,OUT018
FDW58,1721.0,OUT046
DRD27,1615.0,OUT046
FDH32,-344.0,OUT019
FDS26,4262.0,OUT035
FDQ31,1461.0,OUT046
FDP11,3224.0,OUT018
FDD58,1686.0,OUT017
FDM33,3362.0,OUT045
FDZ16,3238.0,OUT049
NCS29,2214.0,OUT010
NCM18,-960.0,OUT019
FDP11,3570.0,OUT049
NCC42,2316.0,OUT017
DRM23,2739.0,OUT046
NCN55,5212.0,OUT027
FDK46,4120.0,OUT013
FDR01,3201.0,OUT046
NCA05,2286.0,OUT045
NCP43,2889.0,OUT017
FDR12,840.0,OUT010
FDQ01,4120.0,OUT013
FDM13,2097.0,OUT046
FDQ19,3988.0,OUT017
FDK56,1040.0,OUT019
NCX06,958.0,OUT010
FDO56,3410.0,OUT027
FDU45,1770.0,OUT045
FDI16,-972.0,OUT019
FDL32,1857.0,OUT046
FDA07,2029.0,OUT046
FDA14,2258.0,OUT045
FDV46,3702.0,OUT027
NCO07,3473.0,OUT035
NCP41,1679.0,OUT046
FDY60,2092.0,OUT018
FDN38,4090.0,OUT017
FDO15,1277.0,OUT046
FDT60,1996.0,OUT013
FDA55,3722.0,OUT035
FDE02,-408.0,OUT010
DRJ39,3608.0,OUT049
FDV34,1400.0,OUT035
FDS20,4382.0,OUT027
FDF02,3102.0,OUT027
FDW40,2416.0,OUT017
NCB43,2933.0,OUT046
FDR58,1564.0,OUT017
DRJ59,816.0,OUT035
NCD30,1665.0,OUT017
FDE14,1724.0,OUT017
FDC28,1506.0,OUT018
FDU16,1186.0,OUT018
NCD19,1054.0,OUT035
FDU21,657.0,OUT046
FDV59,4902.0,OUT027
FDU03,2846.0,OUT045
FDC33,1252.0,OUT010
NCR42,699.0,OUT035
DRH59,1358.0,OUT035
NCM31,2369.0,OUT035
FDS50,3644.0,OUT035
FDP39,865.0,OUT046
FDQ55,1976.0,OUT013
FDV36,100.0,OUT019
FDI05,2742.0,OUT027
FDS45,3230.0,OUT027
FDA39,586.0,OUT045
FDC37,-176.0,OUT010
FDJ60,4150.0,OUT027
DRQ35,1971.0,OUT046
NCJ06,1895.0,OUT046
NCY42,2042.0,OUT018
DRM37,3216.0,OUT049
FDR14,746.0,OUT045
FDE51,886.0,OUT049
FDT33,2802.0,OUT017
FDR08,1860.0,OUT013
FDE36,732.0,OUT010
FDL22,-440.0,OUT019
FDR44,2200.0,OUT013
FDI56,-480.0,OUT019
FDE47,112.0,OUT010
FDV27,-424.0,OUT010
FDV10,866.0,OUT049
FDC40,1238.0,OUT045
NCX41,3363.0,OUT013
NCQ38,3124.0,OUT027
FDV12,3126.0,OUT027
FDE52,1582.0,OUT017
FDG20,4298.0,OUT027
FDV16,2094.0,OUT027
FDI32,1906.0,OUT017
FDJ32,1126.0,OUT049
FDN39,2528.0,OUT018
FDY34,2804.0,OUT017
FDC14,876.0,OUT035
FDA55,3692.0,OUT017
FDZ50,1016.0,OUT010
DRG13,2736.0,OUT049
FDP01,2528.0,OUT013
NCG54,2800.0,OUT017
FDM13,2018.0,OUT045
NCO18,4268.0,OUT027
NCW41,2517.0,OUT013
FDM52,3822.0,OUT027
NCF55,707.0,OUT035
FDT09,2161.0,OUT046
NCM19,1887.0,OUT035
FDW12,2158.0,OUT018
FDP15,2148.0,OUT019
FDK36,730.0,OUT045
FDZ25,2920.0,OUT035
NCW06,3150.0,OUT049
FDW60,2897.0,OUT046
DRC49,2358.0,OUT013
NCT17,3109.0,OUT035
NCN06,2334.0,OUT018
FDC45,2744.0,OUT013
DRJ47,816.0,OUT019
NCF06,3968.0,OUT045
FDE21,-28.0,OUT010
DRG27,730.0,OUT013
FDW40,2406.0,OUT049
NCO53,2893.0,OUT046
FDE23,918.0,OUT049
FDQ16,1749.0,OUT046
FDS26,4002.0,OUT045
FDZ13,-1088.0,OUT010
FDS14,2598.0,OUT049
FDC10,1860.0,OUT045
FDY16,3090.0,OUT049
FDJ20,2176.0,OUT035
FDV43,838.0,OUT035
FDZ32,3218.0,OUT027
FDR23,2777.0,OUT046
FDN24,990.0,OUT035
FDE34,4354.0,OUT027
FDU31,3544.0,OUT013
FDW33,1474.0,OUT018
FDU26,1933.0,OUT046
FDE20,4214.0,OUT027
NCW05,1783.0,OUT035
FDB22,2168.0,OUT018
FDO56,1913.0,OUT046
FDA19,3534.0,OUT027
DRI39,828.0,OUT045
FDH52,802.0,OUT018
FDZ50,3074.0,OUT035
NCN42,2461.0,OUT035
FDB53,2400.0,OUT013
DRG11,1842.0,OUT017
DRK11,3844.0,OUT027
FDQ60,2084.0,OUT017
FDT36,672.0,OUT017
DRG25,2712.0,OUT018
DRJ23,3031.0,OUT046
FDG05,2698.0,OUT035
NCK06,1678.0,OUT018
FDU52,2552.0,OUT017
FDW07,1216.0,OUT018
NCM17,630.0,OUT045
FDA22,2588.0,OUT045
NCA41,2814.0,OUT018
FDF38,888.0,OUT035
FDH52,1077.0,OUT046
FDY58,1672.0,OUT019
FDZ16,3038.0,OUT045
NCM18,1065.0,OUT017
FDA22,2406.0,OUT018
NCJ43,2908.0,OUT035
FDI34,5142.0,OUT027
FDG56,1053.0,OUT046
FDS34,1909.0,OUT046
DRC01,1024.0,OUT035
FDQ04,788.0,OUT035
FDK04,1088.0,OUT035
FDT51,1930.0,OUT049
FDV26,3250.0,OUT017
FDS04,2398.0,OUT049
FDW43,3422.0,OUT018
FDQ28,588.0,OUT010
NCK06,2008.0,OUT017
FDS23,1820.0,OUT018
FDZ36,1120.0,OUT019
FDE56,810.0,OUT018
FDW10,4238.0,OUT027
NCN14,2820.0,OUT045
NCQ18,1450.0,OUT045
FDW08,1788.0,OUT017
FDU43,3918.0,OUT035
FDR33,-176.0,OUT010
FDM24,536.0,OUT010
NCZ05,1627.0,OUT046
NCV41,1907.0,OUT035
FDV11,2570.0,OUT018
NCY05,727.0,OUT035
FDV44,2806.0,OUT018
FDW32,1514.0,OUT049
NCU18,3706.0,OUT027
NCC43,4063.0,OUT035
FDW19,1876.0,OUT013
FDN31,3158.0,OUT035
FDI48,806.0,OUT045
FDS24,1592.0,OUT017
FDF46,1950.0,OUT049
DRG23,2508.0,OUT017
FDG14,2218.0,OUT018
NCY30,2928.0,OUT049
FDO28,1714.0,OUT018
DRD24,2400.0,OUT035
FDI33,1570.0,OUT049
FDN32,2957.0,OUT046
FDR16,3326.0,OUT045
FDF26,2501.0,OUT046
NCN29,568.0,OUT018
FDE20,2654.0,OUT045
FDA46,3041.0,OUT046
FDU28,2936.0,OUT045
FDQ48,1580.0,OUT045
FDV36,2100.0,OUT013
FDR14,606.0,OUT018
FDP23,3520.0,OUT017
FDP56,896.0,OUT013
FDK48,-648.0,OUT010
FDR48,2421.0,OUT046
NCY29,1016.0,OUT049
FDM22,698.0,OUT018
DRJ01,2618.0,OUT013
FDZ43,3822.0,OUT045
FDV03,2584.0,OUT035
FDX11,4382.0,OUT027
NCA41,4508.0,OUT027
FDE38,2744.0,OUT017
FDI27,578.0,OUT018
FDN32,2964.0,OUT013
NCN43,2013.0,OUT017
FDB47,4734.0,OUT027
FDV03,2560.0,OUT017
NCN30,1472.0,OUT045
NCV54,-10.0,OUT010
FDV07,1836.0,OUT013
FDP07,3250.0,OUT049
FDK48,970.0,OUT018
FDM15,564.0,OUT019
FDY19,3342.0,OUT027
FDK46,4105.0,OUT046
FDY11,1052.0,OUT045
FDH09,873.0,OUT046
FDO08,4142.0,OUT027
FDU14,4008.0,OUT013
FDD22,3262.0,OUT027
FDM27,2626.0,OUT017
FDL02,3206.0,OUT027
NCA17,2455.0,OUT035
FDE38,716.0,OUT019
NCG07,3066.0,OUT049
DRC27,3946.0,OUT013
FDA27,4214.0,OUT035
FDW40,2218.0,OUT045
DRI11,1898.0,OUT013
FDN50,1593.0,OUT046
FDR12,2773.0,OUT046
FDT34,3118.0,OUT027
FDW11,1136.0,OUT035
NCO30,4352.0,OUT027
FDZ34,3172.0,OUT017
FDU45,1952.0,OUT017
NCD42,744.0,OUT035
FDX25,2804.0,OUT045
NCR29,905.0,OUT046
FDX43,732.0,OUT019
FDB04,-472.0,OUT010
FDR49,2222.0,OUT027
FDS39,2024.0,OUT018
FDW58,1626.0,OUT045
FDG22,-1208.0,OUT019
FDG31,1122.0,OUT017
NCV53,5232.0,OUT027
DRJ37,2524.0,OUT035
FDV07,1922.0,OUT035
FDW52,2454.0,OUT018
FDT15,2890.0,OUT045
FDD02,1676.0,OUT018
FDM16,1386.0,OUT035
NCE55,2759.0,OUT046
FDB57,3326.0,OUT018
FDQ04,760.0,OUT013
FDQ47,-1316.0,OUT019
FDY14,2244.0,OUT019
DRK37,3102.0,OUT017
FDO25,3392.0,OUT017
FDL57,4153.0,OUT046
NCK29,1710.0,OUT018
FDK46,5574.0,OUT027
NCB43,994.0,OUT010
DRE01,5248.0,OUT027
FDC46,2682.0,OUT018
FDQ23,1592.0,OUT045
FDX38,986.0,OUT049
FDG60,3488.0,OUT018
FDW55,4064.0,OUT017
FDP39,872.0,OUT013
FDB20,1036.0,OUT018
FDV21,2078.0,OUT017
FDZ02,1656.0,OUT013
FDP19,3510.0,OUT027
FDA38,3954.0,OUT035
FDH22,1924.0,OUT045
DRM11,4038.0,OUT045
FDO12,4550.0,OUT027
FDT14,2066.0,OUT049
FDW34,1936.0,OUT010
FDG04,4454.0,OUT027
FDW59,1146.0,OUT018
FDR33,1512.0,OUT018
FDP32,2100.0,OUT013
FDL13,5182.0,OUT027
FDD22,1856.0,OUT013
FDV40,2638.0,OUT027
NCD55,681.0,OUT046
FDQ20,-1208.0,OUT010
FDD28,880.0,OUT045
FDC39,3216.0,OUT045
NCR17,1968.0,OUT049
DRO35,1628.0,OUT018
FDF40,4102.0,OUT049
FDR31,2112.0,OUT018
NCQ41,3168.0,OUT017
FDP38,833.0,OUT046
NCU54,4736.0,OUT027
FDG22,410.0,OUT018
DRK59,3758.0,OUT013
FDC37,1713.0,OUT046
NCO42,2349.0,OUT013
NCT42,2460.0,OUT017
FDX27,1684.0,OUT035
FDV40,990.0,OUT018
FDT45,2366.0,OUT027
FDS47,-504.0,OUT019
FDR45,3898.0,OUT035
FDB03,3720.0,OUT045
FDO49,1054.0,OUT035
FDU60,4166.0,OUT027
FDB26,682.0,OUT018
FDB46,3516.0,OUT017
FDQ37,1172.0,OUT019
FDN03,4088.0,OUT017
NCX30,3820.0,OUT045
FDK32,600.0,OUT019
DRM47,3090.0,OUT013
NCO02,1075.0,OUT046
FDP04,1104.0,OUT013
NCO43,1710.0,OUT049
FDD59,1420.0,OUT013
FDQ10,2818.0,OUT017
FDW45,2488.0,OUT035
NCK30,4108.0,OUT049
FDU31,3214.0,OUT018
NCQ17,504.0,OUT019
FDN01,2880.0,OUT017
FDZ19,2874.0,OUT049
DRG37,2578.0,OUT017
FDE32,558.0,OUT045
FDO34,2778.0,OUT049
FDM04,-1040.0,OUT019
FDZ25,2886.0,OUT049
FDU08,1714.0,OUT049
NCW30,3976.0,OUT045
NCM18,1011.0,OUT013
FDS22,896.0,OUT035
NCH18,3928.0,OUT017
FDC23,2888.0,OUT013
FDY46,3004.0,OUT013
NCU06,3597.0,OUT046
FDX57,1552.0,OUT045
FDX36,5038.0,OUT027
FDL16,664.0,OUT045
FDT16,2260.0,OUT010
FDN16,1458.0,OUT018
FDC03,3157.0,OUT046
DRF60,3826.0,OUT013
FDS27,4610.0,OUT027
FDP33,2096.0,OUT010
FDJ36,1414.0,OUT018
NCR42,571.0,OUT013
FDV14,1486.0,OUT017
NCP42,3199.0,OUT035
FDB50,2718.0,OUT027
NCC30,4242.0,OUT027
FDA23,1390.0,OUT018
FDW16,1612.0,OUT017
FDQ52,1972.0,OUT010
FDB58,2450.0,OUT049
NCP29,1130.0,OUT049
NCM05,4044.0,OUT045
FDO25,3368.0,OUT013
NCM54,2023.0,OUT046
NCL54,2725.0,OUT046
FDL39,1000.0,OUT010
FDF53,2666.0,OUT018
NCQ42,2148.0,OUT035
FDF58,1088.0,OUT013
FDZ04,1174.0,OUT035
FDE26,356.0,OUT019
FDS60,2940.0,OUT017
FDV58,3208.0,OUT017
FDM04,828.0,OUT045
FDE08,2458.0,OUT035
NCB43,3038.0,OUT049
FDU11,-4.0,OUT010
FDF22,1448.0,OUT019
FDE24,2288.0,OUT013
DRJ49,2119.0,OUT046
NCQ53,3832.0,OUT035
NCL41,623.0,OUT013
FDR22,1880.0,OUT013
FDH04,1668.0,OUT035
DRH15,636.0,OUT045
FDY40,970.0,OUT049
NCI17,1665.0,OUT035
NCC18,2753.0,OUT013
FDY28,4854.0,OUT027
FDB45,3134.0,OUT027
NCL30,1764.0,OUT018
FDM10,3452.0,OUT017
FDH22,3486.0,OUT027
NCZ53,3077.0,OUT017
NCI18,3545.0,OUT013
FDH14,3774.0,OUT027
FDR36,2226.0,OUT027
FDW01,2324.0,OUT045
FDK02,3366.0,OUT027
FDJ02,2158.0,OUT018
FDU55,4160.0,OUT013
NCV18,2792.0,OUT027
FDH14,2020.0,OUT018
FDZ37,1414.0,OUT045
FDX49,3826.0,OUT049
NCD43,1665.0,OUT046
FDZ07,1104.0,OUT013
FDK43,2150.0,OUT035
FDR32,3438.0,OUT018
FDT39,2520.0,OUT013
NCV54,1990.0,OUT017
FDF38,522.0,OUT018
FDV60,3169.0,OUT046
FDH44,3830.0,OUT027
FDS21,1065.0,OUT046
NCL41,492.0,OUT045
FDM46,1580.0,OUT017
FDU27,774.0,OUT045
NCJ54,3745.0,OUT017
DRG51,2406.0,OUT018
NCA29,784.0,OUT019
FDR47,2988.0,OUT045
NCL19,3704.0,OUT027
DRG01,1356.0,OUT049
FDG10,1013.0,OUT046
NCV05,2508.0,OUT049
NCH18,1912.0,OUT019
FDV14,1160.0,OUT018
DRJ23,3152.0,OUT035
DRJ11,2979.0,OUT046
FDZ03,3086.0,OUT017
FDI27,-1088.0,OUT010
FDJ14,1148.0,OUT018
FDU32,2036.0,OUT017
FDD47,4206.0,OUT027
DRF36,3152.0,OUT035
FDM21,4077.0,OUT046
FDV10,538.0,OUT018
FDH60,2902.0,OUT018
FDX47,620.0,OUT010
FDT19,888.0,OUT019
FDO11,3924.0,OUT045
FDH24,3974.0,OUT027
FDL02,1530.0,OUT018
FDB02,2962.0,OUT049
FDA43,3093.0,OUT046
FDG52,688.0,OUT045
DRC12,3058.0,OUT013
FDY37,2080.0,OUT018
NCU18,2136.0,OUT045
FDU09,1100.0,OUT035
DRJ25,2260.0,OUT027
DRE12,1584.0,OUT018
DRL47,2100.0,OUT017
DRK01,1551.0,OUT046
FDC22,1152.0,OUT019
FDG44,928.0,OUT013
FDW04,2270.0,OUT035
FDK09,3698.0,OUT049
NCN43,2061.0,OUT035
FDG04,3086.0,OUT049
FDH32,-400.0,OUT010
DRI47,2416.0,OUT017
DRE15,1286.0,OUT013
FDY11,1294.0,OUT035
FDO60,862.0,OUT049
FDQ20,458.0,OUT018
FDO57,4006.0,OUT027
FDT14,32.0,OUT019
FDA57,794.0,OUT049
DRN35,698.0,OUT017
FDJ03,889.0,OUT046
FDX28,1722.0,OUT017
DRE25,1382.0,OUT045
FDR09,4101.0,OUT046
FDB23,3764.0,OUT035
FDO08,2566.0,OUT045
FDQ23,1738.0,OUT049
FDW04,2188.0,OUT013
DRK13,1198.0,OUT010
NCL17,3688.0,OUT027
FDY21,3196.0,OUT035
FDJ38,4510.0,OUT027
FDA37,168.0,OUT019
FDV43,784.0,OUT013
FDL36,1477.0,OUT046
FDD53,604.0,OUT045
FDZ19,868.0,OUT010
FDV21,1900.0,OUT045
NCL54,2480.0,OUT018
DRI47,3764.0,OUT027
DRG03,2588.0,OUT049
FDG21,2468.0,OUT013
FDW03,1494.0,OUT018
NCI55,1927.0,OUT046
DRC36,940.0,OUT019
FDH22,2130.0,OUT017
FDV20,2006.0,OUT045
NCU41,4484.0,OUT027
FDN46,3174.0,OUT027
FDK50,2494.0,OUT045
NCA05,3792.0,OUT027
DRH01,2506.0,OUT018
FDT08,2140.0,OUT018
FDM08,3358.0,OUT018
FDZ07,1172.0,OUT035
FDS22,910.0,OUT017
FDV35,3934.0,OUT027
FDI28,-640.0,OUT010
FDW58,3198.0,OUT027
FDT52,3832.0,OUT045
FDY34,2669.0,OUT046
FDR10,2565.0,OUT046
FDK57,2024.0,OUT017
FDR02,3214.0,OUT027
FDX49,3745.0,OUT046
FDQ20,689.0,OUT046
DRK23,3886.0,OUT045
NCW06,3017.0,OUT046
FDR31,2470.0,OUT017
NCE43,2687.0,OUT013
DRO59,2704.0,OUT027
FDN09,3974.0,OUT049
FDR11,2597.0,OUT046
FDO57,2608.0,OUT013
NCX18,3191.0,OUT017
FDB05,3680.0,OUT018
FDQ08,806.0,OUT018
NCG43,1619.0,OUT035
FDJ56,1656.0,OUT013
FDA13,-1316.0,OUT010
FDO56,2004.0,OUT017
FDB37,3616.0,OUT018
FDZ02,1370.0,OUT018
FDQ24,3949.0,OUT046
FDM16,1308.0,OUT013
FDU35,1718.0,OUT049
FDT35,2866.0,OUT035
NCX30,3994.0,OUT049
FDG04,3066.0,OUT017
FDI12,1568.0,OUT035
FDE35,1174.0,OUT035
NCP14,3120.0,OUT027
NCY53,1654.0,OUT045
FDP49,1054.0,OUT017
FDQ04,796.0,OUT017
FDM39,2962.0,OUT035
FDO58,684.0,OUT019
FDC56,1986.0,OUT017
NCQ54,2649.0,OUT046
FDV10,2230.0,OUT027
NCK17,665.0,OUT046
NCF55,2060.0,OUT027
FDV33,4200.0,OUT013
NCH29,-368.0,OUT019
FDA37,3510.0,OUT027
FDH46,1452.0,OUT018
FDS25,1932.0,OUT035
FDH04,2962.0,OUT027
FDX52,3089.0,OUT046
NCD42,705.0,OUT017
FDW47,2038.0,OUT017
FDL25,2998.0,OUT027
NCJ06,-18.0,OUT010
FDY09,2808.0,OUT013
FDS40,649.0,OUT046
FDH41,3486.0,OUT017
FDG38,1558.0,OUT035
FDU03,4370.0,OUT027
FDV20,2101.0,OUT046
DRB13,3000.0,OUT045
NCQ30,1943.0,OUT013
NCH06,3879.0,OUT013
FDU50,1622.0,OUT018
NCO42,392.0,OUT019
FDW09,1114.0,OUT018
FDH04,1564.0,OUT013
FDC21,1690.0,OUT045
FDL21,850.0,OUT049
FDM46,-448.0,OUT010
FDT22,-932.0,OUT019
FDB28,3260.0,OUT035
FDI12,1234.0,OUT018
FDA28,1982.0,OUT045
FDF59,2088.0,OUT013
FDM45,3462.0,OUT027
FDQ56,1426.0,OUT017
FDR46,2418.0,OUT049
FDT01,3432.0,OUT013
FDD16,2674.0,OUT027
NCU30,646.0,OUT010
FDM40,348.0,OUT010
FDI56,1618.0,OUT035
NCS30,2053.0,OUT013
FDU08,1690.0,OUT017
FDX51,4606.0,OUT027
FDA43,3020.0,OUT045
FDX59,-1340.0,OUT010
FDC37,1466.0,OUT018
FDP58,3496.0,OUT013
NCY42,2376.0,OUT035
FDF21,2822.0,OUT018
FDU10,2158.0,OUT027
DRL47,1764.0,OUT018
FDA58,3508.0,OUT018
FDJ22,3162.0,OUT049
FDK50,2565.0,OUT046
FDO38,1394.0,OUT035
DRF60,3926.0,OUT035
NCZ42,1824.0,OUT019
FDD35,2030.0,OUT049
FDL25,1448.0,OUT045
FDJ16,984.0,OUT013
DRK59,3824.0,OUT049
FDI50,3713.0,OUT046
NCB19,1284.0,OUT045
DRI37,1104.0,OUT035
FDA14,3814.0,OUT027
FDC08,3406.0,OUT018
FDS45,1737.0,OUT046
FDI21,1198.0,OUT049
DRJ47,2894.0,OUT035
DRE37,4448.0,OUT027
FDT55,2332.0,OUT018
NCG42,3500.0,OUT027
FDA31,2814.0,OUT049
NCW42,3485.0,OUT046
FDF50,3192.0,OUT017
FDK56,3066.0,OUT049
FDX10,796.0,OUT035
NCK07,4028.0,OUT027
FDZ49,3634.0,OUT017
FDR33,1792.0,OUT013
FDO44,1536.0,OUT018
FDA20,2961.0,OUT046
NCL30,1930.0,OUT045
FDI05,-668.0,OUT019
FDQ12,3370.0,OUT018
FDH47,1674.0,OUT017
FDH34,2710.0,OUT018
FDF29,2161.0,OUT046
FDG40,346.0,OUT018
NCE18,4010.0,OUT017
FDP21,1136.0,OUT010
FDY50,1472.0,OUT013
FDB36,2234.0,OUT049
NCZ29,2108.0,OUT049
FDU20,1718.0,OUT018
FDO56,1980.0,OUT013
FDW31,3298.0,OUT049
DRH59,1270.0,OUT013
NCB30,3189.0,OUT017
FDK43,3506.0,OUT027
FDW43,3590.0,OUT045
NCL19,2323.0,OUT017
FDJ27,1661.0,OUT046
FDC45,2689.0,OUT046
FDY40,1030.0,OUT035
NCM41,1590.0,OUT035
NCK18,712.0,OUT019
FDP37,2162.0,OUT049
FDA27,5550.0,OUT027
NCX30,4015.0,OUT035
FDR09,4134.0,OUT017
FDG08,4230.0,OUT027
NCU30,2649.0,OUT013
FDB16,1514.0,OUT017
FDM16,1348.0,OUT017
FDC48,1376.0,OUT013
NCF18,2973.0,OUT046
FDU46,1226.0,OUT018
FDH41,3148.0,OUT018
NCN42,394.0,OUT010
FDU49,1489.0,OUT046
FDB20,2722.0,OUT027
FDG50,-448.0,OUT019
FDW20,1876.0,OUT045
NCO55,1822.0,OUT049
FDX48,2513.0,OUT046
FDU48,2117.0,OUT046
FDR48,504.0,OUT019
FDK27,2016.0,OUT013
FDT35,2740.0,OUT013
FDN12,1870.0,OUT049
NCE31,-1376.0,OUT019
FDL21,842.0,OUT017
FDV56,1864.0,OUT017
FDR16,3532.0,OUT017
NCP41,1832.0,OUT049
FDJ27,1724.0,OUT013
FDA07,2102.0,OUT017
FDK55,1550.0,OUT049
FDM33,3594.0,OUT049
FDY46,2973.0,OUT046
FDD36,1897.0,OUT046
FDB12,3138.0,OUT027
FDF28,156.0,OUT019
NCE07,368.0,OUT019
FDW50,4078.0,OUT027
NCW18,3820.0,OUT017
NCJ17,-592.0,OUT019
DRZ24,26.0,OUT010
FDS07,1968.0,OUT035
NCW05,-250.0,OUT010
FDZ22,1108.0,OUT018
FDK02,1889.0,OUT046
FDZ45,4570.0,OUT027
FDL25,1517.0,OUT046
FDS08,2696.0,OUT045
NCZ42,5162.0,OUT027
FDX57,1748.0,OUT035
FDF21,3069.0,OUT046
FDJ56,1318.0,OUT018
FDX10,708.0,OUT013
DRG48,2444.0,OUT035
DRN37,2663.0,OUT046
NCY41,320.0,OUT018
FDN28,1634.0,OUT045
FDE34,2784.0,OUT045
FDR10,2524.0,OUT045
FDC32,1576.0,OUT017
DRG13,2619.0,OUT046
FDP59,1842.0,OUT049
NCT53,702.0,OUT010
FDL57,5566.0,OUT027
FDN32,1044.0,OUT010
FDK09,3342.0,OUT018
FDA52,944.0,OUT010
FDC57,3218.0,OUT049
FDI09,3954.0,OUT035
NCB07,3103.0,OUT046
FDP26,1780.0,OUT035
FDP40,3310.0,OUT027
FDL15,2456.0,OUT013
FDV07,1801.0,OUT046
FDS03,1148.0,OUT017
FDE50,3114.0,OUT049
FDQ15,1416.0,OUT017
FDQ33,476.0,OUT010
FDT22,988.0,OUT013
DRO35,2010.0,OUT035
FDJ41,4234.0,OUT049
FDQ27,1870.0,OUT035
FDC26,1876.0,OUT017
NCF43,3712.0,OUT027
NCR50,2548.0,OUT035
FDE39,1678.0,OUT018
FDN49,2174.0,OUT027
DRG11,1852.0,OUT035
NCA18,1954.0,OUT049
FDM36,2538.0,OUT018
FDW32,1516.0,OUT017
NCQ18,-386.0,OUT010
FDX14,2694.0,OUT027
FDD46,2494.0,OUT017
FDI34,1800.0,OUT019
NCJ17,1455.0,OUT035
FDB52,4188.0,OUT035
FDV55,2054.0,OUT018
FDC57,3089.0,OUT046
FDB29,1905.0,OUT046
NCO43,1717.0,OUT035
FDG44,788.0,OUT045
FDJ34,1980.0,OUT045
FDH40,1486.0,OUT049
NCD07,3248.0,OUT027
FDB41,898.0,OUT017
FDH47,1344.0,OUT018
DRK37,3152.0,OUT035
FDM25,948.0,OUT019
NCX06,2780.0,OUT045
NCS05,2188.0,OUT017
FDS39,2184.0,OUT045
FDC47,5022.0,OUT027
FDG20,2908.0,OUT013
DRL23,1804.0,OUT017
FDY33,2608.0,OUT013
NCH18,3730.0,OUT045
FDX47,2650.0,OUT035
NCB06,2408.0,OUT045
FDP36,986.0,OUT049
FDW44,2546.0,OUT018
NCU41,2770.0,OUT018
NCS17,1525.0,OUT046
FDD46,2580.0,OUT035
FDE45,2908.0,OUT017
FDI09,3910.0,OUT017
NCJ54,1758.0,OUT010
NCA29,2468.0,OUT018
NCN41,3390.0,OUT027
FDY34,2796.0,OUT035
NCG55,1974.0,OUT035
DRM49,795.0,OUT046
NCB42,1942.0,OUT049
FDE58,1804.0,OUT045
DRJ25,866.0,OUT013
FDS47,-524.0,OUT010
FDY21,3234.0,OUT049
NCI54,1805.0,OUT013
FDO24,2592.0,OUT017
FDY43,2812.0,OUT035
FDF35,1460.0,OUT018
NCP29,-904.0,OUT019
FDN28,3150.0,OUT027
FDJ50,628.0,OUT018
FDQ14,3854.0,OUT027
FDC37,1862.0,OUT035
FDN08,1957.0,OUT046
FDD04,2386.0,OUT035
FDW34,3610.0,OUT018
FDP04,1164.0,OUT017
NCG07,3035.0,OUT017
NCN14,2644.0,OUT018
FDJ16,860.0,OUT045
NCM42,1636.0,OUT045
NCF19,799.0,OUT046
FDY21,2866.0,OUT018
FDY19,1990.0,OUT035
FDV09,2300.0,OUT045
FDA28,2116.0,OUT013
FDC38,1878.0,OUT018
FDL28,3610.0,OUT045
NCH43,3502.0,OUT049
NCN53,468.0,OUT045
NCW05,1780.0,OUT017
NCO30,2684.0,OUT018
FDT04,-1264.0,OUT019
FDB27,2870.0,OUT018
NCK07,2659.0,OUT013
NCA53,837.0,OUT013
FDB33,2310.0,OUT018
FDU37,1422.0,OUT017
FDR13,2024.0,OUT035
FDE45,2934.0,OUT049
FDV37,3236.0,OUT017
FDX44,-448.0,OUT019
NCL06,4179.0,OUT017
FDJ28,2940.0,OUT045
FDX55,3570.0,OUT049
NCK17,424.0,OUT018
FDH52,1202.0,OUT035
FDN13,3058.0,OUT027
FDK44,2478.0,OUT018
FDU16,1397.0,OUT046
FDZ07,1124.0,OUT017
NCN06,4030.0,OUT027
FDH02,-380.0,OUT010
NCW18,3608.0,OUT045
FDH57,2120.0,OUT013
FDV35,2364.0,OUT045
NCU29,2327.0,OUT013
NCP02,941.0,OUT046
FDN44,2612.0,OUT013
FDX03,548.0,OUT018
FDR11,624.0,OUT010
FDA36,2937.0,OUT046
FDP58,4882.0,OUT027
FDH31,1568.0,OUT045
FDH34,3096.0,OUT035
FDS13,4270.0,OUT035
FDT01,3154.0,OUT018
FDY09,2910.0,OUT049
FDV33,5574.0,OUT027
NCW29,110.0,OUT010
NCN17,1508.0,OUT045
FDX01,1893.0,OUT046
