Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDY12,1094.8029307899428,OUT035
FDU15,888.2340394007855,OUT035
FDQ19,3803.7725491378146,OUT046
DRF15,2371.112170719479,OUT045
DRE25,-367.45522447767553,OUT019
FDK57,1645.1115557851037,OUT018
FDD33,1660.6862448954357,OUT010
FDR34,5033.29507664167,OUT027
FDU04,1896.854111847852,OUT045
FDE35,-778.8437232411419,OUT019
NCD31,2704.3355273528964,OUT035
FDJ56,1759.6444954598305,OUT035
NCU53,2566.5929542937934,OUT046
FDD39,3493.5468905574558,OUT035
NCU17,-228.00162622357345,OUT019
FDJ20,2024.644681472639,OUT046
NCW41,2201.8776148805487,OUT018
FDL52,915.6967283982412,OUT035
FDS39,2412.860714034171,OUT035
DRJ47,2668.0861757752627,OUT045
FDP13,-1101.9923785794483,OUT010
DRK39,-548.1008442627319,OUT010
FDF28,214.46184571537628,OUT010
FDB09,1972.6002834604642,OUT045
FDM51,1686.0266594361874,OUT046
DRM49,543.1927577679472,OUT018
DRF23,2762.381380301968,OUT013
DRH01,2835.2597834512503,OUT035
FDH12,3177.4612973404373,OUT027
FDA28,188.8381081409775,OUT019
FDW37,1206.628987028086,OUT018
FDF02,1690.6023336668181,OUT046
DRL37,775.1917583006248,OUT046
NCF43,2211.875129179725,OUT046
FDH08,1692.421315548887,OUT010
FDR34,1758.62315030426,OUT019
NCK19,3121.3847891514765,OUT049
NCD55,515.5650339165833,OUT018
FDT27,3775.1510603493703,OUT049
FDQ57,2271.730720835265,OUT045
FDA47,2732.9853724186705,OUT035
DRG15,2479.5080890558165,OUT027
FDE05,2098.2697956844795,OUT018
FDN46,1661.7139972497598,OUT046
FDX27,2983.6028034033957,OUT027
FDT51,1801.243808142981,OUT045
FDU33,892.276068847475,OUT013
FDJ16,2452.2600863172393,OUT027
FDD20,96.23413412323521,OUT019
FDT36,733.7622895681799,OUT049
DRF15,3830.987854231358,OUT027
FDN52,-401.1567497501365,OUT010
FDC22,4442.732611703504,OUT027
FDX15,2454.6998998961903,OUT045
FDT13,2980.2716488193664,OUT013
FDU04,2057.8293221256326,OUT017
FDU31,1566.6185608142432,OUT019
FDW59,2863.582713599676,OUT027
NCO29,2588.4955242229603,OUT046
FDL15,2576.894391424103,OUT035
FDI41,2463.150291126051,OUT049
FDQ48,1776.7360072334122,OUT049
DRI39,994.749540692019,OUT013
FDI08,3955.1948950761575,OUT013
FDC21,1950.4944177881637,OUT049
FDF58,1240.3754178178115,OUT035
FDS08,931.2081478273536,OUT010
FDE47,1936.362511242677,OUT045
NCP18,542.2415801969618,OUT019
NCR41,1616.8490654118527,OUT013
FDA27,4012.427649715989,OUT013
FDA43,3188.579102384907,OUT035
FDA49,1394.2528541219049,OUT045
NCE55,2491.248348462751,OUT018
DRM49,2245.7090841868667,OUT027
FDF22,4770.632766418498,OUT027
FDQ15,1104.9838837104496,OUT018
NCS54,2844.7774073373985,OUT017
NCY05,717.4058174185453,OUT013
FDR45,3711.7053803558965,OUT046
FDK57,2043.8757577205745,OUT049
FDF41,1939.585096129073,OUT010
FDV21,1986.5961584614818,OUT046
FDD51,799.7652350054526,OUT046
FDF33,1788.6270719396134,OUT046
FDA38,3709.7543107277597,OUT046
FDR56,3037.65590814133,OUT045
NCN41,2049.659877195474,OUT017
FDC60,2925.3453474682037,OUT027
FDB47,3183.0137564456872,OUT045
DRH01,2771.0794322560605,OUT013
FDW08,1675.5451464936255,OUT046
FDF38,2216.4556642636912,OUT027
FDY32,2667.138601089385,OUT017
FDG34,1930.2148219032406,OUT049
FDG47,2171.1697479594823,OUT019
NCF18,3091.2685335195283,OUT035
FDL39,1030.60509798546,OUT019
NCH55,2151.524581721075,OUT035
DRJ35,1145.8308528162127,OUT049
FDS44,3855.988834466356,OUT035
DRE01,3419.075480655319,OUT018
FDY39,2976.349442117747,OUT013
FDY32,2284.678781620388,OUT018
FDR33,3252.54345620645,OUT027
NCP50,1445.2130573498262,OUT049
FDZ47,1380.9683491055653,OUT018
FDU57,2562.384327882119,OUT049
FDY44,3129.265871966259,OUT013
DRH59,963.4530244328329,OUT018
FDB03,5171.299561341061,OUT027
FDY46,2873.0146436210216,OUT045
FDM39,2738.1716529185696,OUT045
FDY36,1437.9932805256228,OUT035
NCM55,3009.9003065874713,OUT035
FDJ50,-916.2032918324867,OUT010
DRL60,2428.613702706039,OUT013
NCJ54,3671.6480931507926,OUT049
FDX59,772.7506409129209,OUT017
FDI07,3195.108939195786,OUT013
DRF51,-1197.2418076238107,OUT010
FDM14,1901.4615581169685,OUT017
FDP21,2944.7218835848357,OUT045
FDE40,1266.4944472025197,OUT035
FDE05,2525.522740719824,OUT035
FDM13,3559.308671666516,OUT027
FDC34,3926.729757759993,OUT027
NCI55,1701.1837327202502,OUT018
NCE43,2367.293309745351,OUT018
FDW58,1496.044522447011,OUT018
FDG60,3583.1985927952314,OUT045
FDV31,2858.4198019108453,OUT017
FDR47,3067.9864609683577,OUT013
FDM60,-1074.7241485926897,OUT019
NCF06,3712.0439886735157,OUT018
NCN26,3301.1221414977313,OUT027
FDQ59,1562.9287853276055,OUT049
FDF09,717.8180600036982,OUT046
NCS06,4164.4225924636785,OUT017
FDT44,1893.6857471063176,OUT046
FDI19,3879.4655862121135,OUT017
FDT22,1142.863507806535,OUT017
NCF54,4103.308799276781,OUT027
DRG25,2841.0452123014675,OUT045
FDB59,3195.43172654869,OUT017
FDQ37,3150.0452389570396,OUT017
FDP56,1025.265372900885,OUT035
FDW44,2902.989446916539,OUT035
FDJ26,1497.7345820451942,OUT010
FDU43,3453.595979284304,OUT018
FDW33,1649.7008207875713,OUT045
NCX53,3689.551147654778,OUT027
FDN56,478.53551007246654,OUT010
DRF15,2508.344058702748,OUT049
FDO33,1950.7464472356144,OUT017
FDZ39,-115.5030205198957,OUT010
NCJ19,1036.1815928154742,OUT017
FDU01,3096.0709747280443,OUT035
FDT12,3663.6553601542823,OUT035
NCM18,791.0096788205323,OUT018
FDP19,2125.772962828048,OUT017
NCR42,734.521985414601,OUT049
FDN10,1915.7591222244637,OUT046
FDG44,1047.654911768605,OUT017
FDQ10,2712.385055667905,OUT046
DRH13,1819.2684515591682,OUT049
FDT52,3878.23129186228,OUT013
FDM56,1743.0893136933194,OUT045
NCO43,-250.18870336221823,OUT010
NCV29,2910.9456106819616,OUT035
NCF06,4039.5078899416394,OUT013
FDO50,1640.3809856684256,OUT035
FDT59,3617.985070842725,OUT013
FDX40,2124.3053439575724,OUT027
FDE50,3083.571928526588,OUT017
FDX51,3236.5346491437494,OUT017
NCD30,1334.8927847277912,OUT018
FDK15,1687.941671647436,OUT013
FDL12,1042.5736914246586,OUT045
FDK46,4104.619334208588,OUT017
DRH49,-544.6301223426526,OUT010
FDQ57,2327.273898669239,OUT046
FDY59,1651.2378362653214,OUT017
FDO09,3792.6899186178375,OUT018
NCG30,2141.5579512522436,OUT035
FDM09,2805.398771612161,OUT017
NCN17,3043.6550200579504,OUT027
NCS42,1505.3636322701589,OUT013
FDD02,-2.785447488197633,OUT019
FDE34,2883.8806919141275,OUT013
FDU38,2958.2505663536795,OUT045
FDB33,2515.7166771172983,OUT046
NCJ29,1526.5180797857756,OUT017
FDZ27,1018.4602870803149,OUT035
FDI40,1705.7591240044762,OUT013
FDG22,812.7334676387825,OUT013
FDT51,1968.225984463651,OUT017
FDF20,2856.1251945057998,OUT018
FDV50,2087.187032803309,OUT035
FDT02,798.5086171229186,OUT049
DRC49,2385.333497493032,OUT017
FDF26,2565.1651078653526,OUT049
FDV52,2085.9459438477857,OUT035
FDX59,794.8912077449359,OUT049
FDV25,3594.057621509805,OUT035
FDW23,2159.0024500798636,OUT027
FDE53,1512.1477818575677,OUT018
FDA19,2187.452583206991,OUT017
FDH22,2003.2467979601329,OUT046
NCO41,1636.4792199197232,OUT013
FDX12,3873.1812921686583,OUT017
FDF17,3125.8993412759396,OUT013
FDS11,3440.724816222941,OUT045
FDR51,2522.633413970013,OUT035
FDT49,-198.3006697909695,OUT010
FDC56,1968.8038188388848,OUT013
FDR13,3371.353958505268,OUT027
FDQ60,2121.1445544583044,OUT035
FDN38,3990.107335851414,OUT049
NCL29,2499.663448671912,OUT013
FDO13,4022.6361682569127,OUT027
FDE26,2030.249855476002,OUT018
FDA31,821.9334560098838,OUT010
FDX14,1423.5648342349127,OUT035
FDA34,2691.6173077685157,OUT045
FDF26,2516.1789232716474,OUT013
FDE38,2577.844184659836,OUT045
DRI11,1832.8004183629992,OUT046
FDQ60,3375.356666895467,OUT027
FDL21,2232.305644982546,OUT027
DRC12,4413.911271435122,OUT027
FDC47,3529.064579140101,OUT046
FDE57,2180.576212365237,OUT045
FDT14,1915.63870571174,OUT045
NCZ53,2952.106567735554,OUT046
FDE28,3320.866403006333,OUT018
FDR19,2465.111349417736,OUT035
NCF54,856.3332305172061,OUT019
FDZ08,1376.215439125876,OUT046
NCJ05,2157.454057104939,OUT018
FDF59,2040.68345749239,OUT046
NCO05,1772.2558442656193,OUT035
FDW24,646.3268874502714,OUT018
NCX42,2349.047790489533,OUT018
NCA53,1000.9974058401136,OUT035
FDI45,930.6888149457558,OUT019
FDG46,1888.7167330705397,OUT046
FDM20,1880.4418239757465,OUT010
FDW11,-795.8670866216103,OUT010
FDX08,2980.477059866469,OUT035
NCK17,880.9446279325352,OUT035
FDK32,2183.269838121165,OUT018
NCA42,2630.509193124889,OUT035
DRI01,2801.0617626693343,OUT035
NCL55,3998.479853883042,OUT049
DRE25,1274.6241177261336,OUT018
FDD14,2963.2566605610014,OUT017
FDB10,3640.426212438579,OUT046
DRN11,2400.220191116155,OUT035
FDP38,669.0241815868949,OUT018
NCA30,3007.353361088606,OUT017
FDT15,3054.6009434473744,OUT017
NCP55,714.5717632878681,OUT018
FDF12,2497.8184224742313,OUT035
FDM21,3699.0063189375733,OUT018
FDX56,3389.01269894013,OUT035
FDF10,2419.526456057639,OUT017
FDT32,2959.870850905319,OUT045
FDM51,1444.5633391110312,OUT018
NCR50,2169.5292029402103,OUT018
FDI19,3854.2568215142605,OUT049
FDX21,1864.2399181074961,OUT017
FDR31,2510.415208702122,OUT035
FDY02,4103.579571748132,OUT013
NCA29,2606.8159754995986,OUT045
NCX17,3547.332582635326,OUT046
FDM12,2968.70061584217,OUT045
FDI53,3979.4279716948176,OUT027
NCU30,2673.3436863165102,OUT049
FDC56,3368.6608633918336,OUT027
FDK27,1740.2826308322442,OUT018
NCK18,2707.6599204617632,OUT017
FDB52,2127.8996728597067,OUT019
DRG25,4363.116951198914,OUT027
FDZ13,1045.116179287761,OUT049
FDB57,1671.0331528564052,OUT019
FDR40,1432.4487643551834,OUT046
NCO14,-1047.429964477951,OUT019
NCN19,2907.4408809910287,OUT045
FDQ28,630.0837128809552,OUT019
FDO13,2344.202743928734,OUT018
FDK48,1350.1069808719483,OUT013
FDU07,2162.6598383962205,OUT018
FDW20,1996.3554116276869,OUT046
FDV12,-214.63560346091316,OUT010
FDH24,2561.2900971098798,OUT013
FDV59,3464.1170107856237,OUT049
FDK57,1863.6843253097456,OUT045
FDL16,2242.750301226645,OUT027
NCQ17,2419.027581524772,OUT046
FDJ15,2696.3866289617818,OUT018
FDX24,1662.476911207846,OUT049
FDT47,1633.511116464706,OUT046
FDT10,1212.7644426718725,OUT049
FDZ37,1235.0216672295137,OUT018
FDW43,5044.896919263379,OUT027
DRN36,1655.3068152135536,OUT017
FDJ14,1326.8308644293984,OUT045
FDA32,3431.2867061877487,OUT013
FDJ38,1146.835895535582,OUT019
FDQ57,2446.588092958321,OUT017
NCQ41,1213.06655779843,OUT019
FDG56,1196.2867212321842,OUT049
DRC13,3434.5445139716408,OUT027
FDV55,2448.0994866120623,OUT035
FDQ49,2478.565481124904,OUT045
FDE29,-856.2676438149679,OUT010
FDR03,3302.556790867595,OUT013
FDD45,1627.3028818683622,OUT049
FDN38,2017.7996397932693,OUT010
FDT56,1055.4006334131973,OUT046
FDT48,3037.278428875436,OUT045
FDU03,2972.549543104074,OUT049
FDC56,19.0956851771316,OUT010
NCO43,3028.1460109349255,OUT027
FDQ27,1810.876630569085,OUT017
FDR03,3251.599833262833,OUT046
DRH23,-989.8594831523546,OUT010
FDG22,718.5693936758963,OUT045
NCJ42,1729.021576830423,OUT013
FDR24,1546.6179735215687,OUT046
FDW60,2963.4288907955515,OUT035
FDJ08,3007.210144849171,OUT013
DRL59,664.4119311698461,OUT018
FDG60,1734.4151254088029,OUT010
FDW27,2589.063082022554,OUT017
FDX14,1042.2128806901867,OUT018
FDC20,1042.3742167726516,OUT013
NCS29,3780.5756392881485,OUT018
FDJ56,1618.2881413103216,OUT046
FDB20,-549.4757273898333,OUT019
FDL28,5001.201127087952,OUT027
FDW01,2147.564588968394,OUT018
FDL03,3131.890358155585,OUT046
FDX22,3423.2988356727665,OUT049
FDJ21,2493.965607956946,OUT035
FDR31,2340.2177849575073,OUT045
FDG21,2563.973603659472,OUT035
FDS22,2270.353541720404,OUT027
FDK08,1803.8407120088673,OUT035
FDE17,2185.4870053445347,OUT018
NCN30,1671.9452187825475,OUT017
FDT50,1628.550088967403,OUT046
NCX42,2679.5951032929074,OUT049
FDJ12,3434.740086961848,OUT035
NCA18,3304.314415252978,OUT027
FDP23,1523.6678886298341,OUT019
FDX12,3826.5062168178747,OUT013
FDN40,2139.6366523392353,OUT018
FDV48,1497.512801258494,OUT035
NCY54,2689.9806033170325,OUT013
FDL16,-1073.812927604064,OUT010
FDR45,3456.906438764238,OUT018
FDJ52,2553.8506744159736,OUT046
DRG01,1384.069016282745,OUT017
FDP52,3648.4579619341953,OUT013
FDU58,3071.5966042295536,OUT017
FDL02,1700.6049094457346,OUT045
FDG28,3847.1297364781476,OUT013
FDA19,2210.048146515411,OUT035
FDW46,2616.052782263703,OUT027
NCD43,1778.838398901654,OUT049
DRG39,947.633524353584,OUT013
NCF55,772.2482675560752,OUT049
FDJ07,1914.1247307085157,OUT046
FDE08,2395.9470261869405,OUT046
FDP56,-960.0962216159548,OUT019
FDT45,888.3614883387708,OUT045
FDF17,2795.4466774328007,OUT018
FDX44,1467.7666359443906,OUT046
FDM28,4266.412464040039,OUT027
FDI36,3232.943177201264,OUT049
FDS07,1784.7498665252976,OUT045
FDD36,1860.917140818713,OUT045
FDW11,1063.3016151704746,OUT046
FDN40,2532.485197098971,OUT049
NCQ18,1671.0240352260741,OUT049
NCQ54,2711.277857959755,OUT017
NCS42,1430.4297047801101,OUT045
DRH39,-659.6358938709967,OUT010
FDC09,3180.5621016163236,OUT027
FDT08,524.871724650047,OUT010
FDC08,3672.072867226709,OUT035
FDT20,826.8627265074257,OUT017
FDS35,1239.8701283889532,OUT035
FDX58,2607.458995522959,OUT018
FDW58,1742.861575691867,OUT046
DRD27,1616.0912157164025,OUT046
FDH32,-255.94283968677445,OUT019
FDS26,4195.739565433563,OUT035
FDQ31,1489.376855883214,OUT046
FDP11,3158.3647755908623,OUT018
FDD58,1746.6641986800462,OUT017
FDM33,3325.517086126349,OUT045
FDZ16,3181.214630634853,OUT049
NCS29,2179.9819546977196,OUT010
NCM18,-845.5404713704972,OUT019
FDP11,3524.4873742811037,OUT049
NCC42,2338.530459702163,OUT017
DRM23,2668.8196492091474,OUT046
NCN55,5100.322984014726,OUT027
FDK46,4021.5605512351653,OUT013
FDR01,3149.4593800473845,OUT046
NCA05,2305.636843926545,OUT045
NCP43,2886.783122677489,OUT017
FDR12,871.0068495616189,OUT010
FDQ01,4011.0529765729284,OUT013
FDM13,2106.045959357937,OUT046
FDQ19,3910.7460000242436,OUT017
FDK56,987.7579448393716,OUT019
NCX06,991.7089758544245,OUT010
FDO56,3402.999916738088,OUT027
FDU45,1827.6983767958932,OUT045
FDI16,-888.2531200105216,OUT019
FDL32,1860.1524837813924,OUT046
FDA07,2045.3977133468738,OUT046
FDA14,2277.2795473134997,OUT045
FDV46,3671.046593272993,OUT027
NCO07,3448.0131181826087,OUT035
NCP41,1719.7155537854253,OUT046
FDY60,2033.546310293026,OUT018
FDN38,4022.7350919133173,OUT017
FDO15,1333.1860104295079,OUT046
FDT60,2017.7153860223432,OUT013
FDA55,3677.3237793689023,OUT035
FDE02,-342.69621769394297,OUT010
DRJ39,3527.870654296609,OUT049
FDV34,1469.5822139329637,OUT035
FDS20,4318.501883513041,OUT027
FDF02,3106.8917711156237,OUT027
FDW40,2418.7826291522315,OUT017
NCB43,2883.642836684973,OUT046
FDR58,1609.6077564675081,OUT017
DRJ59,881.4600920869124,OUT035
NCD30,1707.0085105024195,OUT017
FDE14,1761.4325675950174,OUT017
FDC28,1484.5549473139924,OUT018
FDU16,1175.4373091576563,OUT018
NCD19,1087.2686516468102,OUT035
FDU21,735.5449659064615,OUT046
FDV59,4806.081637547665,OUT027
FDU03,2832.1780719456874,OUT045
FDC33,1325.3475692291336,OUT010
NCR42,801.5574955279809,OUT035
DRH59,1392.2170629564666,OUT035
NCM31,2380.5117249860164,OUT035
FDS50,3599.551662522597,OUT035
FDP39,942.607078779119,OUT046
FDQ55,1982.6770215039073,OUT013
FDV36,155.4979250273184,OUT019
FDI05,2753.7874893547405,OUT027
FDS45,3234.338813829156,OUT027
FDA39,672.7505773631533,OUT045
FDC37,-89.0867310302433,OUT010
FDJ60,4099.0294002666615,OUT027
DRQ35,1962.3396054172913,OUT046
NCJ06,1924.3312917102503,OUT046
NCY42,2028.0554296688153,OUT018
DRM37,3138.3467514893623,OUT049
FDR14,849.4253061725299,OUT045
FDE51,959.3213561106812,OUT049
FDT33,2765.6063931422004,OUT017
FDR08,1872.8668496641674,OUT013
FDE36,743.8114448063767,OUT010
FDL22,-352.9438174112478,OUT019
FDR44,2165.7119651567987,OUT013
FDI56,-385.4315030504964,OUT019
FDE47,170.24205419510736,OUT010
FDV27,-328.3033328286403,OUT010
FDV10,915.3399939783287,OUT049
FDC40,1301.7859016372502,OUT045
NCX41,3302.943585604205,OUT013
NCQ38,3133.574147644264,OUT027
FDV12,3120.951629341888,OUT027
FDE52,1605.1171842367248,OUT017
FDG20,4236.545716744943,OUT027
FDV16,2124.593169609268,OUT027
FDI32,1921.5841648992368,OUT017
FDJ32,1180.409630460832,OUT049
FDN39,2421.8945160712437,OUT018
FDY34,2801.10476840371,OUT017
FDC14,965.544105290838,OUT035
FDA55,3641.4541671495617,OUT017
FDZ50,1008.980877887922,OUT010
DRG13,2701.542113513112,OUT049
FDP01,2514.864824596555,OUT013
NCG54,2786.463965055968,OUT017
FDM13,2060.889787384108,OUT045
NCO18,4226.085388823107,OUT027
NCW41,2496.802114429759,OUT013
FDM52,3790.608270228257,OUT027
NCF55,803.7396503788538,OUT035
FDT09,2161.8566786347005,OUT046
NCM19,1908.6062791744957,OUT035
FDW12,2119.904142635548,OUT018
FDP15,2050.8803981945875,OUT019
FDK36,826.6703545322878,OUT045
FDZ25,2888.468968918318,OUT035
NCW06,3100.0434275557927,OUT049
FDW60,2851.698344802352,OUT046
DRC49,2330.3739030282786,OUT013
NCT17,3088.9025750331143,OUT035
NCN06,2297.1667986197244,OUT018
FDC45,2706.850560682185,OUT013
DRJ47,828.288782927499,OUT019
NCF06,3917.2209954695145,OUT045
FDE21,34.23603656475052,OUT010
DRG27,761.5468466672812,OUT013
FDW40,2395.084353624238,OUT049
NCO53,2824.927993837388,OUT046
FDE23,953.9873202351322,OUT049
FDQ16,1780.3681948555727,OUT046
FDS26,3948.4993585482543,OUT045
FDZ13,-1020.3241978379056,OUT010
FDS14,2579.4556486744814,OUT049
FDC10,1910.7216023926494,OUT045
FDY16,3041.2983897188446,OUT049
FDJ20,2208.942761555553,OUT035
FDV43,938.8460553121383,OUT035
FDZ32,3200.6858733377558,OUT027
FDR23,2746.7427628379032,OUT046
FDN24,1079.4797184963852,OUT035
FDE34,4282.277279843578,OUT027
FDU31,3490.6999952991578,OUT013
FDW33,1481.5028912522964,OUT018
FDU26,1952.9076671387002,OUT046
FDE20,4157.086442562053,OUT027
NCW05,1828.9256336654905,OUT035
FDB22,2132.0334772432752,OUT018
FDO56,1933.4937636395475,OUT046
FDA19,3507.1837801398274,OUT027
DRI39,902.0211795140123,OUT045
FDH52,835.5544064726955,OUT018
FDZ50,3052.247928012712,OUT035
NCN42,2470.091018069398,OUT035
FDB53,2375.449048660257,OUT013
DRG11,1845.064044279424,OUT017
DRK11,3778.992260053921,OUT027
FDQ60,2107.405312227479,OUT017
FDT36,739.6148062339659,OUT017
DRG25,2629.9330261266277,OUT018
DRJ23,2957.5334661188454,OUT046
FDG05,2669.608957564341,OUT035
NCK06,1681.4009812612792,OUT018
FDU52,2548.4233625028237,OUT017
FDW07,1226.0255084076334,OUT018
NCM17,737.544826944086,OUT045
FDA22,2587.4511313198695,OUT045
NCA41,2752.4385246437896,OUT018
FDF38,971.2039083685906,OUT035
FDH52,1125.8851995557761,OUT046
FDY58,1667.4949798830548,OUT019
FDZ16,3014.34791215969,OUT045
NCM18,1152.7565906213656,OUT017
FDA22,2355.563065672269,OUT018
NCJ43,2892.3232346435157,OUT035
FDI34,5043.6024750954075,OUT027
FDG56,1105.692735845194,OUT046
FDS34,1907.8394760014687,OUT046
DRC01,1083.5517431423077,OUT035
FDQ04,884.2302629850458,OUT035
FDK04,1161.7240901422,OUT035
FDT51,1959.2023655736548,OUT049
FDV26,3206.6089180079684,OUT017
FDS04,2370.4944451517636,OUT049
FDW43,3335.458014423685,OUT018
FDQ28,604.4587230899211,OUT010
NCK06,2047.6152618643487,OUT017
FDS23,1807.166797098746,OUT018
FDZ36,1111.506388837291,OUT019
FDE56,839.4646907618271,OUT018
FDW10,4178.801670002394,OUT027
NCN14,2817.0916548003465,OUT045
NCQ18,1514.52816404905,OUT045
FDW08,1822.4732732615673,OUT017
FDU43,3848.2948997936705,OUT035
FDR33,-88.16073631270388,OUT010
FDM24,534.1323494799018,OUT010
NCZ05,1659.0878285791448,OUT046
NCV41,1965.0787397003871,OUT035
FDV11,2503.1294352920495,OUT018
NCY05,831.9451117147556,OUT035
FDV44,2736.016193719918,OUT018
FDW32,1557.4066905979098,OUT049
NCU18,3688.9632426481307,OUT027
NCC43,3991.5309277078113,OUT035
FDW19,1899.8566069379572,OUT013
FDN31,3145.818862475296,OUT035
FDI48,889.0682880729368,OUT045
FDS24,1643.4655278689218,OUT017
FDF46,1961.433998116157,OUT049
DRG23,2478.5757540270206,OUT017
FDG14,2174.6492722377584,OUT018
NCY30,2909.526462900268,OUT049
FDO28,1702.107669143339,OUT018
DRD24,2410.407703894038,OUT035
FDI33,1605.7600385170297,OUT049
FDN32,2917.062906693102,OUT046
FDR16,3280.0225527740367,OUT045
FDF26,2481.9652225735754,OUT046
NCN29,587.6510528025814,OUT018
FDE20,2654.2920292297704,OUT045
FDA46,2999.422612170726,OUT046
FDU28,2922.789868418944,OUT045
FDQ48,1609.7593652102973,OUT045
FDV36,2106.4726918858305,OUT013
FDR14,657.5004017636561,OUT018
FDP23,3482.15220749601,OUT017
FDP56,965.518776321201,OUT013
FDK48,-611.2032745523713,OUT010
FDR48,2391.60958646019,OUT046
NCY29,1090.2631107856541,OUT049
FDM22,735.3060172686621,OUT018
DRJ01,2575.1548127419846,OUT013
FDZ43,3760.807009692869,OUT045
FDV03,2601.0802452598778,OUT035
FDX11,4307.844863166975,OUT027
NCA41,4438.265805499279,OUT027
FDE38,2747.740146914799,OUT017
FDI27,609.7643508746607,OUT018
FDN32,2924.62027269206,OUT013
NCN43,2049.705504063447,OUT017
FDB47,4662.196094892555,OUT027
FDV03,2572.6098315883282,OUT017
NCN30,1544.9710015751687,OUT045
NCV54,49.82455047638871,OUT010
FDV07,1806.414338446022,OUT013
FDP07,3182.350488063428,OUT049
FDK48,973.8798121140537,OUT018
FDM15,565.6555601752096,OUT019
FDY19,3343.49375855712,OUT027
FDK46,4002.1474217049254,OUT046
FDY11,1128.0814612378567,OUT045
FDH09,932.1534586619891,OUT046
FDO08,4086.256953516746,OUT027
FDU14,3913.483468617847,OUT013
FDD22,3258.1192313409833,OUT027
FDM27,2603.982273310188,OUT017
FDL02,3199.0961130196783,OUT027
NCA17,2468.007447317772,OUT035
FDE38,746.7804404818957,OUT019
NCG07,3038.075284379053,OUT049
DRC27,3847.3061772776987,OUT013
FDA27,4132.889029256341,OUT035
FDW40,2238.591191973924,OUT045
DRI11,1901.0686877628718,OUT013
FDN50,1608.8413640219314,OUT046
FDR12,2751.986249866412,OUT046
FDT34,3111.5119597996786,OUT027
FDW11,1223.9031545764658,OUT035
NCO30,4296.325682755211,OUT027
FDZ34,3123.1502320823693,OUT017
FDU45,1994.6562267472461,OUT017
NCD42,837.4156363853824,OUT035
FDX25,2751.4915787338655,OUT045
NCR29,971.1747025650437,OUT046
FDX43,848.6129961498904,OUT019
FDB04,-383.05102148281543,OUT010
FDR49,2250.0603577754136,OUT027
FDS39,2010.8341457215972,OUT018
FDW58,1681.9795757498912,OUT045
FDG22,-1092.5837272081196,OUT019
FDG31,1201.2537570264665,OUT017
NCV53,5127.043345889171,OUT027
DRJ37,2507.8468052196804,OUT035
FDV07,1915.0115292232135,OUT035
FDW52,2403.3618643630302,OUT018
FDT15,2893.573885724782,OUT045
FDD02,1642.5813187264803,OUT018
FDM16,1444.357357282911,OUT035
NCE55,2699.473269689572,OUT046
FDB57,3245.7456056440515,OUT018
FDQ04,831.896997443311,OUT013
FDQ47,-1199.9687979253395,OUT019
FDY14,2209.0356145172873,OUT019
DRK37,3009.846655307384,OUT017
FDO25,3357.3497041594865,OUT017
FDL57,4054.4939170844036,OUT046
NCK29,1650.1335542952147,OUT018
FDK46,5451.112785900875,OUT027
NCB43,977.8274488154176,OUT010
DRE01,5117.0243997115895,OUT027
FDC46,2630.195449578264,OUT018
FDQ23,1661.4451481545482,OUT045
FDX38,1046.9784386781862,OUT049
FDG60,3403.174701616671,OUT018
FDW55,3963.5521409892117,OUT017
FDP39,948.6845005497742,OUT013
FDB20,1076.3482809635952,OUT018
FDV21,2098.9159218466316,OUT017
FDZ02,1684.3408809573132,OUT013
FDP19,3451.887590780593,OUT027
FDA38,3913.3005468245456,OUT035
FDH22,1956.5572486940782,OUT045
DRM11,3953.621914095299,OUT045
FDO12,4479.687781656773,OUT027
FDT14,2076.5741808531257,OUT049
FDW34,1897.829009238637,OUT010
FDG04,4398.807321946985,OUT027
FDW59,1163.9114505400257,OUT018
FDR33,1531.2827594049156,OUT018
FDP32,2100.316795105383,OUT013
FDL13,5088.007524841534,OUT027
FDD22,1876.0571827321003,OUT013
FDV40,2665.626626630541,OUT027
NCD55,759.955344058062,OUT046
FDQ20,-1084.1471739080623,OUT010
FDD28,947.5338802655788,OUT045
FDC39,3137.1419282033403,OUT045
NCR17,1982.8343005153674,OUT049
DRO35,1609.226063823869,OUT018
FDF40,4018.55954938991,OUT049
FDR31,2092.0874314206458,OUT018
NCQ41,3143.3194741367925,OUT017
FDP38,914.8849487441876,OUT046
NCU54,4657.659807138768,OUT027
FDG22,467.47322641834216,OUT018
DRK59,3629.7770987146096,OUT013
FDC37,1750.672705963529,OUT046
NCO42,2351.7871015230885,OUT013
NCT42,2477.29996952567,OUT017
FDX27,1723.1844282352904,OUT035
FDV40,994.5773168759627,OUT018
FDT45,2394.2367686309503,OUT027
FDS47,-457.1218867853887,OUT019
FDR45,3838.246374850319,OUT035
FDB03,3674.2183769887997,OUT045
FDO49,1124.9989345110475,OUT035
FDU60,4103.941048691133,OUT027
FDB26,715.5091536388263,OUT018
FDB46,3459.5593852823276,OUT017
FDQ37,1185.986238934819,OUT019
FDN03,4028.0316783906046,OUT017
NCX30,3765.0706344318646,OUT045
FDK32,601.3508039499501,OUT019
DRM47,3031.3622104337996,OUT013
NCO02,1117.8877241441446,OUT046
FDP04,1171.7476022961175,OUT013
NCO43,1729.129923761864,OUT049
